100,0.44
200,0.135
300,0.25
400,0.23
500,0.124
600,0.15333333333333332
700,0.2
800,0.20375
900,0.13777777777777778
1000,0.18
1100,0.15636363636363637
1200,0.2175
1300,0.15
1400,0.18357142857142858
1500,0.22333333333333333
1600,0.176875
1700,0.1776470588235294
1800,0.17222222222222222
1900,0.25263157894736843
2000,0.1885
2100,0.1580952380952381
2200,0.18136363636363637
2300,0.20652173913043478
2400,0.17875
2500,0.1844
2600,0.2123076923076923
2700,0.16925925925925925
2800,0.16714285714285715
2900,0.1986206896551724
3000,0.185
