2,100,171,0.01,17,0,106,0.12
1,100,159,0.26,20,1,134,0.1
4,100,193,0.23,16,0.19,123,0.07
1,200,184,0.15,17,0,231,0.135
4,200,242,0.065,40,0.165,254,0.15
3,100,232,0.25,111,0,901,0.14
1,300,281,0.17,50,0,331,0.11333333333333333
4,300,276,0.17,41,0,381,0.08333333333333333
3,200,365,0.33,99,0.255,203,0.085
1,400,385,0.2775,46,0,443,0.07
3,300,260,0.30666666666666664,67,0.15333333333333332,335,0.10333333333333333
2,200,274,0.385,57,0,2700,0.075
1,500,474,0.206,75,0,574,0.116
3,400,360,0.2575,50,0,474,0.1025
2,300,377,0.29333333333333333,46,0.24,360,0.09666666666666666
1,600,488,0.18333333333333332,81,0.4683333333333333,3882,0.10166666666666667
1,700,795,0.1357142857142857,121,0,796,0.10428571428571429
1,800,702,0.19375,72,0.035,1199,0.115
1,900,769,0.19333333333333333,102,0,1121,0.10888888888888888
1,1000,825,0.197,213,0.177,1199,0.105
1,1100,948,0.14727272727272728,79,0,1287,0.09363636363636364
2,400,635,0.2,232,0,14721,0.125
4,400,378,0.245,84,0,18217,0.1375
2,500,908,0.202,52,0.126,562,0.13
4,500,710,0.218,89,0.072,708,0.122
3,500,475,0.184,342,0.344,60483,0.096
3,600,614,0.12,47,0,2039,0.11833333333333333
4,600,524,0.14,74,0.04,53326,0.11
4,700,1227,0.2842857142857143,58,0,1013,0.11142857142857143
4,800,821,0.16625,57,0,929,0.10375
4,900,783,0.20222222222222222,94,0.22777777777777777,1182,0.11222222222222222
2,600,527,0.16333333333333333,207,0,82697,0.12166666666666667
2,700,711,0.22428571428571428,340,0.012857142857142857,831,0.10571428571428572
2,800,812,0.1125,94,0.5325,965,0.11125
2,900,890,0.18,165,0.28,1140,0.09777777777777778
3,700,591,0.08571428571428572,73,0.37,42552,0.08714285714285715
4,1000,1066,0.239,104,0,61541,0.114
1,1200,1140,0.2275,982,0.3591666666666667,138182,0.11333333333333333
3,800,1446,0.21625,100,0,89186,0.0975
1,1300,1057,0.21923076923076923,130,0.023846153846153847,41831,0.10923076923076923
1,1400,2028,0.20214285714285715,109,0,1728,0.08857142857142856
3,900,922,0.22333333333333333,245,0.3655555555555556,18773,0.09888888888888889
3,1000,955,0.212,157,0.126,1358,0.118
3,1100,1170,0.18454545454545454,92,0,1407,0.10818181818181818
1,1500,1172,0.23733333333333334,126,0.012,27096,0.1
4,1100,1282,0.14909090909090908,118,0.012727272727272728,155642,0.10545454545454545
4,1200,1191,0.16333333333333333,122,0,1662,0.08833333333333333
